EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
492120,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 08:00:00 PM,06/13/2019 07:42:40 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   58 STREET between 11 AVENUE and 12 AVENUE,  MADISON AVENUE between EAST   23 STREET and EAST   24 STREET,  EAST   24 STREET between MADISON AVENUE and PARK AVENUE SOUTH,  BLEECKER STREET between MACDOUGAL STREET and THOMPSON STREET",Manhattan,"2, 4, 5","13, 18, 6",Commercial,Promo,United States of America,"10010, 10012, 10019"
491292,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 08:00:00 PM,06/11/2019 10:15:31 AM,"Mayor's Office of Film, Theatre & Broadcasting","REVIEW AVENUE between 35 STREET and 30 STREET,  STARR AVENUE between VAN DAM STREET and 34 STREET",Queens,2,108,Television,Cable-episodic,United States of America,11101
488725,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 11:00:00 PM,05/31/2019 11:51:04 AM,"Mayor's Office of Film, Theatre & Broadcasting",29 STREET between 47 AVENUE and 49 AVENUE,Queens,2,108,Television,Cable-episodic,United States of America,11101
492242,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 09:00:00 PM,06/14/2019 03:04:03 PM,"Mayor's Office of Film, Theatre & Broadcasting","AMSTERDAM AVENUE between WEST  170 STREET and WEST  171 STREET,  AMSTERDAM AVENUE between WEST  171 STREET and WEST  172 STREET,  AMSTERDAM AVENUE between WEST  172 STREET and WEST  173 STREET,  AMSTERDAM AVENUE between WEST  173 STREET and WEST  174 STREET,  WEST  171 STREET between BROADWAY and ST NICHOLAS AVENUE,  ST NICHOLAS AVENUE between WEST  170 STREET and WEST  171 STREET,  ST NICHOLAS AVENUE between WEST  170 STREET and WEST  171 STREET,  ST NICHOLAS AVENUE between WEST  171 STREET and WEST  172 STREET,  ST NICHOLAS AVENUE between WEST  172 STREET and WEST  174 STREET,  ST NICHOLAS AVENUE between WEST  172 STREET and WEST  173 STREET,  ST NICHOLAS AVENUE between WEST  173 STREET and WEST  174 STREET,  BROADWAY between WEST  175 STREET and WEST  176 STREET,  WEST  174 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,  AMSTERDAM AVENUE between WEST  172 STREET and WEST  173 STREET",Manhattan,12,33,Film,Feature,United States of America,"10032, 10033"
492033,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 09:00:00 PM,06/13/2019 02:29:21 PM,"Mayor's Office of Film, Theatre & Broadcasting","WATER STREET between JOHN STREET and PINE STREET,  MAIDEN LANE between WATER STREET and FRONT STREET,  MAIDEN LANE between PEARL STREET and WATER STREET,  WATER STREET between WALL STREET and OLD SLIP,  PINE STREET between NASSAU STREET and WILLIAM STREET,  JOHN STREET between FRONT STREET and SOUTH STREET,  JOHN STREET between FRONT STREET and WATER STREET,  PEARL STREET between WALL STREET and MAIDEN LANE,  CEDAR STREET between PEARL STREET and WILLIAM STREET",Manhattan,1,1,Television,Episodic series,United States of America,"10004, 10005, 10038"
492624,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 10:00:00 PM,06/17/2019 11:51:38 AM,"Mayor's Office of Film, Theatre & Broadcasting","BERRY STREET between GRAND STREET and SOUTH    1 STREET,  GRAND STREET between WYTHE AVENUE and BERRY STREET,  WYTHE AVENUE between GRAND STREET and SOUTH    1 STREET,  GRAND STREET between KENT AVENUE and WYTHE AVENUE",Brooklyn,1,90,Commercial,Commercial,United States of America,11249
492145,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 08:00:00 PM,06/14/2019 09:36:44 AM,"Mayor's Office of Film, Theatre & Broadcasting","10 AVENUE between WEST   17 STREET and WEST   18 STREET,  10 AVENUE between WEST   18 STREET and WEST   19 STREET,  WEST   17 STREET between 10 AVENUE and 9 AVENUE",Manhattan,4,10,Commercial,Commercial,United States of America,10011
492230,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 08:00:00 PM,06/14/2019 02:07:03 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   63 STREET between 5 AVENUE and MADISON AVENUE,  EAST   63 STREET between MADISON AVENUE and PARK AVENUE,  EAST   62 STREET between 5 AVENUE and MADISON AVENUE,  EAST   62 STREET between MADISON AVENUE and PARK AVENUE,  5 AVENUE between EAST   64 STREET and EAST   63 STREET,  MADISON AVENUE between EAST   63 STREET and EAST   62 STREET,  MADISON AVENUE between EAST   62 STREET and EAST   61 STREET",Manhattan,"64, 8","19, 22",Television,Cable-episodic,United States of America,10065
491362,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 08:00:00 PM,06/11/2019 12:22:09 PM,"Mayor's Office of Film, Theatre & Broadcasting","BROOME STREET between LAFAYETTE STREET and CENTRE STREET,  LAFAYETTE STREET between BROOME STREET and GRAND STREET",Manhattan,2,5,Still Photography,Not Applicable,United States of America,"10012, 10013"
492244,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 11:00:00 PM,06/14/2019 03:06:57 PM,"Mayor's Office of Film, Theatre & Broadcasting","JAVA STREET between WEST STREET and DEAD END,  KENT STREET between WEST STREET and DEAD END",Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
492142,Shooting Permit,06/18/2019 06:00:00 AM,06/18/2019 11:00:00 PM,06/14/2019 08:52:26 AM,"Mayor's Office of Film, Theatre & Broadcasting","LEONARD STREET between MESEROLE STREET and CALYER STREET,  MESEROLE AVENUE between ECKFORD STREET and MANHATTAN AVENUE,  KENT AVENUE between SOUTH    4 STREET and SOUTH    6 STREET",Brooklyn,1,"90, 94",Commercial,Commercial,United States of America,"11206, 11211, 11222, 11249"
491938,Rigging Permit,06/18/2019 06:00:00 AM,06/18/2019 07:00:00 PM,06/13/2019 10:10:42 AM,"Mayor's Office of Film, Theatre & Broadcasting","AUDUBON AVENUE between WEST  174 STREET and WEST  175 STREET,  WEST  175 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE,  WEST  175 STREET between AMSTERDAM AVENUE and AUDUBON AVENUE",Manhattan,12,33,Film,Feature,United States of America,10033
491103,Theater Load in and Load Outs,06/18/2019 07:00:00 AM,06/18/2019 11:00:00 PM,06/10/2019 02:57:16 PM,"Mayor's Office of Film, Theatre & Broadcasting",ASHLAND PLACE between LAFAYETTE AVENUE and HANSON PLACE,Brooklyn,2,88,Theater,Theater,United States of America,11217
492233,Shooting Permit,06/18/2019 07:00:00 AM,06/18/2019 10:00:00 PM,06/14/2019 02:11:10 PM,"Mayor's Office of Film, Theatre & Broadcasting","FLUSHING AVENUE between CYPRESS AVENUE and SCOTT AVENUE,  SCOTT AVENUE between FLUSHING AVENUE and TROUTMAN STREET,  JEFFERSON STREET between ST NICHOLAS AVENUE and CYPRESS AVENUE,  TROUTMAN STREET between CYPRESS AVENUE and ST NICHOLAS AVENUE,  Flushing Avenue between CYPRESS AVENUE and Onderdonk Avenue",Brooklyn,"1, 4","83, 90",Television,Episodic series,United States of America,11237
492274,Shooting Permit,06/18/2019 07:00:00 AM,06/18/2019 11:00:00 PM,06/14/2019 04:15:25 PM,"Mayor's Office of Film, Theatre & Broadcasting","PORT RICHMOND AVENUE between WALKER STREET and HOOKER PLACE,  HOOKER PLACE between LAFORGE PLACE and PORT RICHMOND AVENUE,  CATHERINE STREET between PORT RICHMOND AVENUE and LAGRANGE PLACE,  BEEKMAN STREET between PORT RICHMOND AVENUE and LAGRANGE PLACE,  SCHOOL ROAD between BAY STREET and TORRICELLI STREET,  BAY STREET between SCHOOL ROAD and WADSWORTH AVENUE,  BAY STREET between WADSWORTH AVENUE and NORTH ROAD",Staten Island,1,"120, 121",Film,Feature,United States of America,"10302, 10305"
492081,Shooting Permit,06/18/2019 07:00:00 AM,06/18/2019 07:00:00 PM,06/13/2019 04:00:21 PM,"Mayor's Office of Film, Theatre & Broadcasting",CHERRY STREET between RUTGERS STREET and PIKE STREET,Manhattan,3,"5, 7",Still Photography,Not Applicable,United States of America,10002
492191,Shooting Permit,06/18/2019 07:00:00 AM,06/18/2019 11:00:00 PM,06/14/2019 11:34:23 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST  140 STREET between LOCUST AVENUE and WALNUT AVENUE,  WALNUT AVENUE between EAST  139 STREET and EAST  140 STREET,  EAST  139 STREET between WALNUT AVENUE and LOCUST AVENUE",Bronx,1,40,Television,Episodic series,United States of America,10454
492167,Shooting Permit,06/18/2019 07:00:00 AM,06/18/2019 07:00:00 PM,06/14/2019 10:35:53 AM,"Mayor's Office of Film, Theatre & Broadcasting","AMSTERDAM AVENUE between WEST  154 STREET and WEST  153 STREET,  AMSTERDAM AVENUE between WEST  154 STREET and ST NICHOLAS AVENUE",Manhattan,"12, 9","30, 33",Film,Feature,United States of America,10032
492723,Shooting Permit,06/18/2019 07:00:00 AM,06/18/2019 10:00:00 PM,06/17/2019 03:01:18 PM,"Mayor's Office of Film, Theatre & Broadcasting","MADISON AVENUE between EAST   82 STREET and EAST   86 STREET,  MADISON AVENUE between EAST   86 STREET and EAST   87 STREET,  EAST   86 STREET between MADISON AVENUE and 5 AVENUE,  5 AVENUE between EAST   83 STREET and EAST   84 STREET,  MADISON AVENUE between EAST   79 STREET and EAST   77 STREET,  EAST   78 STREET between PARK AVENUE and MADISON AVENUE,  5 AVENUE between EAST   85 STREET and EAST   84 STREET,  MADISON AVENUE between EAST   90 STREET and EAST   93 STREET,  MADISON AVENUE between EAST   93 STREET and EAST   92 STREET,  MADISON AVENUE between EAST   91 STREET and EAST   90 STREET,  EAST   91 STREET between 5 AVENUE and MADISON AVENUE,  5 AVENUE between EAST   91 STREET and EAST   92 STREET",Manhattan,"64, 8","19, 22",Film,Feature,United States of America,"10028, 10075, 10128"
492562,Shooting Permit,06/18/2019 07:00:00 AM,06/18/2019 08:00:00 PM,06/17/2019 09:01:03 AM,"Mayor's Office of Film, Theatre & Broadcasting","STARR AVENUE between VAN DAM STREET and BORDEN AVENUE,  REVIEW AVENUE between 35 STREET and BORDEN AVENUE",Queens,2,108,Television,Cable-other,United States of America,11101
491647,Shooting Permit,06/18/2019 07:00:00 AM,06/18/2019 11:00:00 PM,06/12/2019 10:12:19 AM,"Mayor's Office of Film, Theatre & Broadcasting",Kingsland Avenue between Dead End Avenue and Greenpoint Avenue,Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
492746,Shooting Permit,06/18/2019 08:00:00 AM,06/18/2019 11:00:00 PM,06/17/2019 03:54:26 PM,"Mayor's Office of Film, Theatre & Broadcasting",DRIGGS AVENUE between LORIMER STREET and NORTH   12 STREET,Brooklyn,1,94,Film,Feature,United States of America,"11211, 11222"
492225,Shooting Permit,06/18/2019 09:00:00 AM,06/18/2019 09:00:00 PM,06/14/2019 01:50:44 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   26 STREET between 8 AVENUE and 7 AVENUE,Manhattan,"4, 5",10,Film,Feature,United States of America,10001
492681,Shooting Permit,06/18/2019 09:00:00 AM,06/19/2019 03:00:00 AM,06/17/2019 01:38:07 PM,"Mayor's Office of Film, Theatre & Broadcasting","7 AVENUE between WEST   52 STREET and WEST   50 STREET,  WEST   51 STREET between 7 AVENUE and 6 AVENUE,  WEST   51 STREET between BROADWAY and 7 AVENUE,  PARK AVENUE between EAST   49 STREET and EAST   46 STREET,  EAST   48 STREET between PARK AVENUE and 3 AVENUE,  EAST   49 STREET between PARK AVENUE and LEXINGTON AVENUE,  PARK AVENUE between EAST   50 STREET and EAST   49 STREET,  CENTRE MARKET PLACE between BROOME STREET and GRAND STREET,  GRAND STREET between CENTRE MARKET PLACE and ELIZABETH STREET,  BROOME STREET between CENTRE MARKET PLACE and ELIZABETH STREET,  WEST   51 STREET between 7 AVENUE and 6 AVENUE,  KENMARE STREET between MULBERRY STREET and BOWERY,  BROOME STREET between CENTRE MARKET PLACE and MULBERRY STREET",Manhattan,"2, 5, 6","17, 18, 5",Television,Episodic series,United States of America,"10012, 10013, 10017, 10019, 10020, 10022, 10167, 10171, 10172, 10177"
492112,Shooting Permit,06/18/2019 10:00:00 AM,06/19/2019 12:00:00 AM,06/13/2019 06:20:31 PM,"Mayor's Office of Film, Theatre & Broadcasting","BENNETT STREET between PORT RICHMOND AVENUE and PARK AVENUE,  VREELAND STREET between PORT RICHMOND AVENUE and PARK AVENUE,  PORT RICHMOND AVENUE between BENNETT STREET and HARRISON AVENUE,  NEW STREET between PORT RICHMOND AVENUE and PARK AVENUE,  GROVE AVENUE between MAPLE AVENUE and PORT RICHMOND AVENUE,  GROVE AVENUE between MAPLE AVENUE and FABER STREET,  FABER STREET between LARKIN STREET and GROVE AVENUE,  FABER STREET between GROVE AVENUE and HARRISON AVENUE",Staten Island,1,"120, 121",Television,Episodic series,United States of America,"10301, 10302"
491460,Shooting Permit,06/18/2019 10:00:00 AM,06/18/2019 09:00:00 PM,06/11/2019 03:03:34 PM,"Mayor's Office of Film, Theatre & Broadcasting",GROVE STREET between WAVERLY PLACE and WEST    4 STREET,Manhattan,2,6,WEB,Not Applicable,United States of America,10014
491867,Shooting Permit,06/18/2019 01:00:00 PM,06/19/2019 02:00:00 AM,06/12/2019 06:29:41 PM,"Mayor's Office of Film, Theatre & Broadcasting","BARRETT AVE between DECKER AVENUE and FOREST AVENUE,  FOREST AVENUE between JEWETT AVENUE and DUBOIS AVENUE,  LLEWELLYN PLACE between FOREST AVENUE and DEAD END,  LLEWELLYN PLACE between FOREST AVENUE and EGBERT AVENUE,  HOWARD AVE between HILLSIDE AVENUE and SIGNAL HILL ROAD,  HOWARD AVE between SIGNAL HILL ROAD and CAMPUS ROAD",Staten Island,1,"120, 121",Television,Episodic series,United States of America,"10301, 10302, 10310"
491901,Shooting Permit,06/18/2019 01:00:00 PM,06/18/2019 11:30:00 PM,06/12/2019 11:28:03 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   29 STREET between BROADWAY and 5 AVENUE,Manhattan,5,"13, 14",Still Photography,Not Applicable,United States of America,10001
492247,Shooting Permit,06/18/2019 03:00:00 PM,06/19/2019 05:00:00 AM,06/14/2019 03:17:54 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   37 STREET between MADISON AVENUE and PARK AVENUE,  EAST   37 STREET between PARK AVENUE and LEXINGTON AVENUE,  PARK AVENUE between EAST   36 STREET and EAST   39 STREET,  EAST   38 STREET between LEXINGTON AVENUE and MADISON AVENUE,  PARK AVENUE between EAST   38 STREET and EAST   40 STREET,  CROSBY STREET between HOWARD STREET and BROOME STREET,  GRAND STREET between CROSBY STREET and LAFAYETTE STREET,  GRAND STREET between BROADWAY and CROSBY STREET,  LAFAYETTE STREET between HOWARD STREET and BROOME STREET,  LAFAYETTE STREET between CANAL STREET and BROOME STREET,  HOWARD STREET between CROSBY STREET and BROADWAY",Manhattan,"2, 6","17, 5",Film,Feature,United States of America,"10013, 10016"
490956,Theater Load in and Load Outs,06/19/2019 12:01:00 AM,06/20/2019 06:00:00 AM,06/10/2019 09:28:35 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   51 STREET between 5 AVENUE and 6 AVENUE,Manhattan,5,18,Theater,Theater,United States of America,"10019, 10020"
488154,Theater Load in and Load Outs,06/19/2019 12:01:00 AM,06/20/2019 06:00:00 AM,05/29/2019 02:45:43 PM,"Mayor's Office of Film, Theatre & Broadcasting","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET",Brooklyn,1,94,Theater,Theater,United States of America,11222
485994,Theater Load in and Load Outs,06/19/2019 12:01:00 AM,06/20/2019 06:00:00 AM,05/20/2019 07:42:53 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   55 STREET between 11 AVENUE and 12 AVENUE,  WEST   56 STREET between 11 AVENUE and 12 AVENUE",Manhattan,4,18,Theater,Theater,United States of America,10019
489551,Theater Load in and Load Outs,06/19/2019 12:01:00 AM,06/20/2019 06:00:00 AM,06/04/2019 11:36:59 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   31 STREET between 7 AVENUE and 8 AVENUE,  8 AVENUE between WEST   31 STREET and WEST   33 STREET",Manhattan,"4, 5",14,Theater,Theater,United States of America,"10001, 10121"
492669,Shooting Permit,06/19/2019 05:00:00 AM,06/19/2019 10:00:00 PM,06/17/2019 01:21:50 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   48 STREET between 6 AVENUE and 7 AVENUE,Manhattan,5,18,Television,News,United States of America,"10036, 10105"
492968,Shooting Permit,06/19/2019 06:00:00 AM,06/19/2019 09:00:00 PM,06/18/2019 02:29:50 PM,"Mayor's Office of Film, Theatre & Broadcasting","AMSTERDAM AVENUE between WEST  172 STREET and WEST  173 STREET,  AMSTERDAM AVENUE between WEST  170 STREET and WEST  171 STREET,  AMSTERDAM AVENUE between WEST  171 STREET and WEST  172 STREET,  AMSTERDAM AVENUE between WEST  172 STREET and WEST  173 STREET,  AMSTERDAM AVENUE between WEST  173 STREET and WEST  174 STREET,  WEST  171 STREET between BROADWAY and ST NICHOLAS AVENUE,  ST NICHOLAS AVE between WEST  170 STREET and WEST  171 STREET,  ST NICHOLAS AVENUE between WEST  170 STREET and WEST  171 STREET,  ST NICHOLAS AVENUE between WEST  171 STREET and WEST  172 STREET,  ST NICHOLAS AVENUE between WEST  172 STREET and WEST  174 STREET,  ST NICHOLAS AVENUE between WEST  172 STREET and WEST  173 STREET,  ST NICHOLAS AVENUE between WEST  173 STREET and WEST  174 STREET,  BROADWAY between WEST  175 STREET and WEST  176 STREET,  WEST  174 STREET between AUDUBON AVENUE and AMSTERDAM AVENUE",Manhattan,12,"33, 34",Film,Feature,United States of America,"10032, 10033, 10040"
492195,Shooting Permit,06/19/2019 06:00:00 AM,06/19/2019 10:00:00 PM,06/14/2019 11:45:39 AM,"Mayor's Office of Film, Theatre & Broadcasting","CONOVER STREET between DEAD END and BEARD STREET,  REED STREET between CONOVER STREET and VAN BRUNT STREET,  COFFEY STREET between FERRIS STREET and CONOVER STREET",Brooklyn,6,76,Film,Feature,United States of America,11231
484752,Theater Load in and Load Outs,06/19/2019 06:00:00 AM,06/19/2019 11:59:00 PM,05/14/2019 10:08:24 AM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   42 STREET between LEXINGTON AVENUE and 3 AVENUE,  EAST   47 STREET between 5 AVENUE and MADISON AVENUE",Manhattan,"5, 6","14, 17, 18",Theater,Theater,United States of America,10017
492643,Shooting Permit,06/19/2019 06:00:00 AM,06/19/2019 11:00:00 PM,06/17/2019 12:39:00 PM,"Mayor's Office of Film, Theatre & Broadcasting","BEACH STREET between VARICK STREET and 6 AVENUE,  VARICK STREET between LAIGHT STREET and BEACH STREET,  AVENUE OF THE AMERICAS between BEACH STREET and CANAL STREET,  W. BROADWAY between BEACH STREET and WHITE STREET,  LAIGHT STREET between VARICK STREET and AVENUE OF THE AMERICAS,  YORK STREET between ST JOHN'S LANE and AVENUE OF THE AMERICAS",Manhattan,1,1,Commercial,Commercial,United States of America,10013
472399,Shooting Permit,06/19/2019 06:00:00 AM,06/21/2019 11:59:00 PM,03/26/2019 02:39:22 PM,"Mayor's Office of Film, Theatre & Broadcasting","43 AVENUE between VERNON BOULEVARD and 9 STREET,  9 STREET between 43 AVENUE and 43 ROAD",Queens,2,108,WEB,Not Applicable,United States of America,11101
491973,Shooting Permit,06/19/2019 06:00:00 AM,06/19/2019 10:00:00 PM,06/13/2019 11:49:59 AM,"Mayor's Office of Film, Theatre & Broadcasting","GRAND STREET between KENT AVENUE and WYTHE AVENUE,  KENT AVENUE between GRAND STREET and NORTH    1 STREET,  WYTHE AVENUE between GRAND STREET and NORTH    1 STREET,  SOUTH    3 STREET between WYTHE AVENUE and BERRY STREET,  WYTHE AVENUE between SOUTH    4 STREET and SOUTH    3 STREET,  BERRY STREET between SOUTH    4 STREET and SOUTH    3 STREET",Brooklyn,1,90,Commercial,Commercial,United States of America,11249
492636,Shooting Permit,06/19/2019 06:00:00 AM,06/19/2019 10:00:00 PM,06/17/2019 12:20:34 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   78 STREET between 5 AVENUE and MADISON AVENUE,  5 AVENUE between EAST   77 STREET and EAST   79 STREET,  MADISON AVENUE between EAST   78 STREET and EAST   79 STREET,  MADISON AVENUE between EAST   78 STREET and EAST   79 STREET,  MADISON AVENUE between EAST   77 STREET and EAST   78 STREET,  MADISON AVENUE between EAST   77 STREET and EAST   78 STREET,  5 AVENUE between EAST   79 STREET and EAST   80 STREET",Manhattan,"64, 8","19, 22",Still Photography,Not Applicable,United States of America,10075
488722,Shooting Permit,06/19/2019 06:00:00 AM,06/20/2019 01:00:00 AM,05/31/2019 11:50:36 AM,"Mayor's Office of Film, Theatre & Broadcasting","MARCUS GARVEY BOULEVARD between BROADWAY and PARK AVENUE,  MARCUS GARVEY BOULEVARD between PARK AVENUE and MYRTLE AVENUE,  ELLERY STREET between MARCUS GARVEY BOULEVARD and BROADWAY,  PARK AVENUE between BROADWAY and MARCUS GARVEY BOULEVARD,  PARK AVENUE between MARCUS GARVEY BOULEVARD and BROADWAY,  PARK AVENUE between MARCUS GARVEY BOULEVARD and THROOP AVENUE,  PARK AVENUE between MARCUS GARVEY BOULEVARD and THROOP AVENUE,  SOUTH    5 STREET between DRIGGS AVENUE and WYTHE AVENUE,  SOUTH    5 STREET between KENT AVENUE and DRIGGS AVENUE,  WYTHE AVENUE between SOUTH    4 STREET and SOUTH    6 STREET",Brooklyn,"1, 3","79, 81, 90",Television,Cable-episodic,United States of America,"11206, 11211, 11249"
